,waitlistFlag,sanctionFlag,contactDetails_address_geoLocationDetails_latitude,contactDetails_address_geoLocationDetails_longitude,Room Size,home,maximumRAD,maximumDAP
1818,True,False,-31.0746065,150.9296714,13.92,Bupa Tamworth,335000.0,57.64
1821,True,False,-31.0746065,150.9296714,15.15,Bupa Tamworth,375000.0,64.52
1822,True,False,-31.0746065,150.9296714,15.63,Bupa Tamworth,355000.0,61.08
1824,True,False,-37.7672716,145.1536203,19,Bupa Templestowe,650000.0,111.84
1825,True,False,-37.7672716,145.1536203,19,Bupa Templestowe,500000.0,86.03
1826,True,False,-37.7672716,145.1536203,19,Bupa Templestowe,400000.0,68.82
1827,True,False,-37.7672716,145.1536203,27,Bupa Templestowe,750000.0,129.04
1828,True,False,-37.6833327,145.0291097,12,Bupa Thomastown,375000.0,64.52
1833,True,False,-38.1792506,146.5516801,20,Bupa Traralgon,450000.0,77.42
1834,True,False,-38.1792506,146.5516801,17,Bupa Traralgon,400000.0,68.82
1835,True,False,-38.1792506,146.5516801,15,Bupa Traralgon,350000.0,60.22
1836,True,False,-38.1792506,146.5516801,15,Bupa Traralgon,295000.0,50.76
1837,True,False,-28.1529737,153.484931,16.5,Bupa Tugun,550000.0,94.63
1838,True,False,-28.1529737,153.484931,19.5,Bupa Tugun,375000.0,64.52
1839,True,False,-28.1529737,153.484931,20,Bupa Tugun,350000.0,60.22
1840,True,False,-28.1529737,153.484931,16.5,Bupa Tugun,325000.0,55.92
1844,True,False,-35.3130126,148.2220086,16.33,Bupa Tumut,275000.0,47.32
1845,True,False,-35.3130126,148.2220086,16.01,Bupa Tumut,240000.0,41.29
1847,True,False,-32.9087182,151.7159993,10.45,Bupa Waratah,325000.0,55.92
1848,True,False,-32.9087182,151.7159993,11.32,Bupa Waratah,325000.0,55.92
1851,True,False,-33.8016555,151.194477,31.9,Bupa Willoughby,1000000.0,172.05
1852,True,False,-33.8016555,151.194477,16.6,Bupa Willoughby,600000.0,103.23
1853,True,False,-33.8016555,151.194477,16.74,Bupa Willoughby,750000.0,129.04
1854,True,False,-37.8542938,144.9887003,15.95,Bupa Windsor,550000.0,94.63
1855,True,False,-37.8542938,144.9887003,15.45,Bupa Windsor,475000.0,81.73
1856,True,False,-36.1178781,146.8683427,16.47,Bupa Wodonga,325000.0,55.92
1857,True,False,-36.1178781,146.8683427,16.47,Bupa Wodonga,275000.0,47.32
1858,True,False,-36.1178781,146.8683427,16.47,Bupa Wodonga,250000.0,43.01
1860,True,False,-37.3630388,144.535484,24.83,Bupa Woodend,475000.0,81.73
1861,True,False,-37.3630388,144.535484,13.68,Bupa Woodend,375000.0,64.52
1862,True,False,-37.3630388,144.535484,14.07,Bupa Woodend,310000.0,53.34
1873,True,False,-37.849328,145.101195,15.12,Burwood Hill Aged Care,550000.0,94.63
1875,False,False,-31.8953891,152.4848654,21.2,Bushland Place Hostel,250000.0,43.01
1876,False,False,-31.8953891,152.4848654,15.1,Bushland Place Hostel,220000.0,37.85
1877,True,False,-28.6415625,153.6106971,16.2,Byron Aged Care,300000.0,51.62
1878,True,False,-28.6415625,153.6106971,13,Byron Aged Care,275000.0,47.32
1879,True,False,-28.6415625,153.6106971,14.6,Byron Aged Care,250000.0,43.01
1880,True,False,-27.6354992,152.5915261,14.97m2 - 12.87m2,Cabanda Aged Care,450000.0,77.42
1881,True,False,-27.6354992,152.5915261,15.76,Cabanda Aged Care,550000.0,94.63
1882,False,False,-33.8151309,150.9851112,28,Cabrini,500000.0,86.03
1884,False,False,-33.8151309,150.9851112,All private living areas are approximately 28 m2.,Cabrini,549000.0,94.46
1885,True,False,-37.8703022,145.0953696,21.45 m2,Cabrini Residential Care - Ashwood,550000.0,94.63
1886,True,False,-37.8703022,145.0953696,21.45m2,Cabrini Residential Care - Ashwood,550000.0,94.63
1890,True,False,-37.8703022,145.0953696,21.45m2,Cabrini Residential Care - Ashwood,450000.0,77.42
1891,True,False,-37.8703022,145.0953696,21.45m2,Cabrini Residential Care - Ashwood,550000.0,94.63
1892,True,False,-37.8703022,145.0953696,21.45m2,Cabrini Residential Care - Ashwood,550000.0,94.63
1902,True,False,-41.4022189,147.0863467,18.8,Cadorna House,400000.0,68.82
1903,True,False,-41.4022189,147.0863467,19.8,Cadorna House,400000.0,68.82
1904,True,False,-41.4022189,147.0863467,18.8,Cadorna House,350000.0,60.22
1912,True,False,-35.2512152,149.0876104,19.4,Calvary Retirement Community Canberra,610000.0,104.95
1913,True,False,-35.2512152,149.0876104,16,Calvary Retirement Community Canberra,650000.0,111.84
1914,True,False,-35.2512152,149.0876104,16,Calvary Retirement Community Canberra,650000.0,111.84
1915,True,False,-35.2512152,149.0876104,16,Calvary Retirement Community Canberra,610000.0,104.95
1916,True,False,-35.2512152,149.0876104,16,Calvary Retirement Community Canberra,650000.0,111.84
1918,True,False,,,16,Calvary Retirement Community Cessnock,330000.0,56.78
1919,True,False,,,15,Calvary Retirement Community Cessnock,225000.0,38.71
1920,True,False,,,16,Calvary Retirement Community Cessnock,330000.0,56.78
1925,True,False,-37.8390193,145.0884076,14 -17 square metres,Camberwell Gardens,400000.0,68.82
1926,True,False,-37.8390193,145.0884076,14 - 17 square metres,Camberwell Gardens,300000.0,51.62
1929,False,False,-37.8377128,145.0829588,16,Camberwell Green,550000.0,94.63
1930,False,False,-37.8377128,145.0829588,33 to 40 sqm,Camberwell Green,800000.0,137.64
1931,False,False,-37.8377128,145.0829588,48 to 52 sqm,Camberwell Green,950000.0,163.45
1963,False,False,-34.0719614,150.6953245,20,Camden House,360000.0,61.94
1964,False,False,-34.0719614,150.6953245,20,Camden House,290000.0,49.9
1965,False,False,-34.0719614,150.6953245,20,Camden House,330000.0,56.78
1979,False,False,-34.8827641,138.6600783,Average size of rooms 12m2 with ceiling height of,Campbelltown Nursing Home,400000.0,68.82
1981,True,False,-33.8630764,151.047495,19m2,Canberra Nursing Home,420000.0,72.26
1987,True,False,-33.8630764,151.047495,19m2,Canberra Nursing Home,450000.0,77.42
1988,True,False,-32.0394615,115.8895645,19m2,Canning Lodge,450000.0,77.42
1989,True,False,-18.6273794,146.0786801,19m2,Canossa Home,450000.0,77.42
1990,True,False,-27.554284,152.9666519,19m2,Canossa Hostel for Ethnic Aged,450000.0,77.42
1991,False,False,-18.6273794,146.0786801,19m2,Canossa Nursing Home,450000.0,77.42
1992,False,False,-27.554284,152.9666519,19m2,Canossa Nursing Home,450000.0,77.42
1993,True,False,-34.7324224,138.6794447,19m2,Canterbury Close,450000.0,77.42
1995,True,False,-38.364564,144.876758,14,Capel Sands Aged Care,370000.0,63.66
1996,True,False,-23.139649,150.729343,14,Capricorn Adventist Retirement Village,370000.0,63.66
1998,True,False,-33.8771333,150.9016405,15 m2 approx.,Cardinal Stepinac Village,450000.0,77.42
2000,True,False,-33.8771333,150.9016405,Approximately 18 m2,Cardinal Stepinac Village,450000.0,77.42
2001,False,True,-18.2495551,146.0155595,17.5,Cardwell Care Inc - Rockingham Home,400000.0,68.82
2002,False,True,-18.2495551,146.0155595,17.5,Cardwell Care Inc - Rockingham Home,400000.0,68.82
2004,False,True,-18.2495551,146.0155595,17.5,Cardwell Care Inc - Rockingham Home,300000.0,51.62
2005,True,False,-27.5015782,153.1172173,16m2 to 20m2 excluding ensuite,Carindale Brook Innovative Care Centre,450000.0,77.42
2006,True,False,-27.5015782,153.1172173,16m2 to 18m2 excluding ensuite,Carindale Brook Innovative Care Centre,450000.0,77.42
2008,True,False,-27.5285868,153.0907546,16m2 to 20m2 excluding ensuite.,Carindale Court,314684.0,54.14
2009,True,False,-27.528587,153.090755,16m2 to 20m2 excluding ensuite.,Carindale Lodge,380666.0,65.5
2010,True,False,-27.528587,153.090755,16m2 to 20m2 excluding ensuite.,Carindale Lodge,355288.0,61.13
2011,False,False,-17.2660813,145.4857253,22,Carinya (Atherton) Hostel,450000.0,77.42
2012,False,False,-17.2660813,145.4857253,18.45,Carinya (Atherton) Hostel,385000.0,66.24
2013,False,False,-17.2660813,145.4857253,18.82,Carinya (Atherton) Hostel,385000.0,66.24
2014,False,False,-17.2660813,145.4857253,25m2+,Carinya (Atherton) Hostel,485000.0,83.45
2015,True,False,-26.6558633,150.1903036,25m2+,Carinya Aged Persons Hostel,485000.0,83.45
2016,False,False,-17.2666067,145.4870163,17.5,Carinya Home For The Aged,450000.0,77.42
2017,False,False,-17.2666067,145.4870163,25m2 +,Carinya Home For The Aged,485000.0,83.45
2018,True,False,-33.6972091,150.9890391,At least 20.15m2,Carinya House,550000.0,94.63
2019,True,False,-33.6972091,150.9890391,At least 20.15m2,Carinya House,450000.0,77.42
2023,False,False,-32.02927,115.78211,14m2,Carinya Of Bristol,450000.0,77.42
2024,False,False,-32.02927,115.78211,14m2,Carinya Of Bristol,545000.0,93.77
2027,False,False,,,18,Carinya Residential Care Centre,625000.0,107.53
2029,False,False,,,18,Carinya Residential Care Centre,550000.0,94.63
2042,True,False,,,Minimum 10.05sqm approx,Carpenter Court Aged Care Plus Centre,300000.0,51.62
2043,True,False,,,Miniumum 15.84sqm approx,Carpenter Court Aged Care Plus Centre,450000.0,77.42
2045,True,False,,,Minimum 8.56sqm approx,Carpenter Court Aged Care Plus Centre,250000.0,43.01
2046,True,False,,,15.5,Carramar Hostel,445000.0,76.56
2047,True,False,,,15.5,Carramar Hostel,445000.0,76.56
2048,True,False,,,17,Carramar Hostel,445000.0,76.56
2049,True,False,,,27,Carramar Hostel,545000.0,93.77
2050,True,False,,,27,Carramar Hostel,545000.0,93.77
2052,True,False,,,18-19,Carramar Hostel,445000.0,76.56
2053,True,False,,,16.5,Carramar Hostel,445000.0,76.56
2054,True,False,,,16.5,Carramar Hostel,445000.0,76.56
2055,False,False,-36.7797113,144.2564044,16.5,Carshalton House Hostel,445000.0,76.56
2056,True,False,-27.507498,153.065213,19m2 to 22.5m2 excluding ensuite.,Casa D'amore Apartments,705500.0,121.38
2057,True,False,-27.507498,153.065213,18m2 to 22.5m2 excluding ensuite.,Casa D'amore Apartments,603990.0,103.92
2058,True,False,-27.507498,153.065213,18m2 to 22.5m2 excluding ensuite.,Casa D'amore Apartments,532932.0,91.69
2059,True,False,-27.507498,153.065213,18m2 to 22.5m2 excluding ensuite.,Casa D'amore Apartments,466950.0,80.34
2060,True,False,-27.507498,153.065213,18m2 to 22.5m2 excluding ensuite.,Casa D'amore Apartments,558310.0,96.06
2068,True,False,-38.0649387,145.2983439,This single room has a minimum size of 12.27m2,Casey Manor Hostel,275000.0,47.32
2069,True,False,-38.0649387,145.2983439,This single room has a minimum size of 18.69m2,Casey Manor Hostel,328000.0,56.43
2070,True,False,-38.0649387,145.2983439,This single room has a minimum size of 18.69m2,Casey Manor Hostel,315000.0,54.2
2072,True,False,-37.7759703,145.1182529,14,Cassia House,380000.0,65.38
2079,True,False,-37.055437,144.212304,These rooms are 16m2 (excluding ensuite),Castlemaine Health,380000.0,65.38
2083,True,False,-37.055437,144.212304,These rooms are 13.3m2 (excluding ensuite),Castlemaine Health,450000.0,77.42
2084,True,False,-37.055437,144.212304,Rooms are 16m2 (excluding ensuite).,Castlemaine Health,450000.0,77.42
2086,True,False,-37.055437,144.212304,Rooms are 17.4m2 (excluding ensuite),Castlemaine Health,380000.0,65.38
2087,True,False,-36.6723549,149.8474796,13.2,Casuarina Hostel,350000.0,60.22
2088,True,False,-36.6723549,149.8474796,13.2,Casuarina Hostel,340000.0,58.5
2089,True,False,-36.6723549,149.8474796,20.5,Casuarina Hostel,355000.0,61.08
2090,True,False,-31.9380906,115.8231794,16,Catherine McAuley Residential Care Facility,550000.0,94.63
2091,True,False,-31.9380906,115.8231794,16,Catherine McAuley Residential Care Facility,550000.0,94.63
2092,True,False,-31.9380906,115.8231794,16,Catherine McAuley Residential Care Facility,450000.0,77.42
2095,True,False,-37.9053492,145.1237333,15-25m2,Catholic Homes - Corpus Christi Aged Care Facility,400000.0,68.82
2096,True,False,-37.9053492,145.1237333,15-25m2,Catholic Homes - Corpus Christi Aged Care Facility,550000.0,94.63
2097,True,False,-37.93216,145.158709,15-25m2,Catholic Homes - John R Hannah Aged Care Facility,550000.0,94.63
2098,False,False,-37.805381,145.095122,15-25m2,Catholic Homes - Justin Villa Aged Care Facility,550000.0,94.63
2099,True,False,-37.6873592,144.4279136,15-25m2,Catholic Homes - Providence Aged Care Facility,550000.0,94.63
2100,True,False,-38.087104,145.472151,15-25m2,Catholic Homes - Shanagolden Aged Care Facility,550000.0,94.63
2101,True,False,-37.759468,144.8254531,15-25m2,Catholic Homes - St Bernadette's Hostel,550000.0,94.63
2102,True,False,-37.8056931,145.0969565,15-25m2,Catholic Homes - St Catherine's Hostel,550000.0,94.63
2106,True,False,-37.772159,145.19778,20m2,CCSSCI - On Luck Chinese Nursing Home,450000.0,77.42
2107,True,False,-37.772159,145.19778,20 m2,CCSSCI - On Luck Chinese Nursing Home,500000.0,86.03
2108,True,False,-37.772159,145.19778,20m2,CCSSCI - On Luck Chinese Nursing Home,550000.0,94.63
2109,True,False,-37.772159,145.19778,20m2,CCSSCI - On Luck Chinese Nursing Home,400000.0,68.82
2110,True,False,-37.772159,145.19778,20m2,CCSSCI - On Luck Chinese Nursing Home,500000.0,86.03
2112,True,False,-37.772159,145.19778,20m2,CCSSCI - On Luck Chinese Nursing Home,450000.0,77.42
2113,True,False,-37.8578182,145.2531079,16.2,Centennial Lodge,500000.0,86.03
2116,True,False,-37.851829,144.9832201,14,Central Park,420000.0,72.26
2117,True,False,-37.851829,144.9832201,16,Central Park,550000.0,94.63
2119,True,False,-37.851829,144.9832201,Average 24m2,Central Park,800000.0,137.64
2120,True,False,-34.1690708,142.0588207,Average 24m2,Chaffey Aged Care,800000.0,137.64
2121,True,False,-33.3986618,151.3636963,12.25m2,Chamberlain Gardens Aged Care,425000.0,73.12
2122,True,False,-33.3986618,151.3636963,12.25m2,Chamberlain Gardens Aged Care,375000.0,64.52
2125,True,False,-33.3986618,151.3636963,12.25m2,Chamberlain Gardens Aged Care,460000.0,79.15
2126,True,False,-33.3986618,151.3636963,18m2,Chamberlain Gardens Aged Care,550000.0,94.63
2127,True,False,-33.3986618,151.3636963,12.25m2,Chamberlain Gardens Aged Care,450000.0,77.42
2128,True,False,-33.3986618,151.3636963,12.25m2,Chamberlain Gardens Aged Care,460000.0,79.15
2129,True,False,-33.3986618,151.3636963,12.25m2,Chamberlain Gardens Aged Care,475000.0,81.73
2130,True,False,-33.3986618,151.3636963,12.25m2,Chamberlain Gardens Aged Care,450000.0,77.42
2131,True,False,-33.3986618,151.3636963,12.25m2,Chamberlain Gardens Aged Care,475000.0,81.73
2132,True,False,-33.9013018,151.2552862,12.25m2,Charingfield,475000.0,81.73
2133,False,False,-36.312617,140.7697086,23-25 sqm,Charla Lodge,320000.0,55.06
2135,False,False,-36.312617,140.7697086,23-25 sqm,Charla Lodge,280000.0,48.18
2140,False,True,-34.9837223,138.5456241,19,Charles Young Residential Care Centre,550000.0,94.63
2141,False,True,-34.9837223,138.5456241,15,Charles Young Residential Care Centre,500000.0,86.03
2143,False,True,-34.9837223,138.5456241,18 to 19,Charles Young Residential Care Centre,525000.0,90.33
2144,False,True,-34.9837223,138.5456241,17 to 19,Charles Young Residential Care Centre,450000.0,77.42
2145,False,False,-36.2702996,143.3512489,17 to 19,Charlton Aged Care,450000.0,77.42
2146,True,False,-38.2434355,143.9849939,14,Chelsea Lodge Hostel,395000.0,67.96
2147,True,False,-38.2434355,143.9849939,17.5,Chelsea Lodge Hostel,395000.0,67.96
2148,False,False,-37.9642553,145.0594984,17m2,Cheltenham Manor,395000.0,67.96
2150,False,False,-37.9642553,145.0594984,24m2 - 29m2,Cheltenham Manor,550000.0,94.63
2151,False,False,-37.9642553,145.0594984,20m2 - 21m2,Cheltenham Manor,475000.0,81.73
2152,False,False,-33.7316005,151.0559145,42m2,Cherrybrook Christian Care Centre,500000.0,86.03
2153,False,False,-33.7316005,151.0559145,At least 20.4m2,Cherrybrook Christian Care Centre,500000.0,86.03
2154,False,False,-33.7316005,151.0559145,At least 20.75m2,Cherrybrook Christian Care Centre,550000.0,94.63
2155,False,False,-33.7316005,151.0559145,At least 20.2m2,Cherrybrook Christian Care Centre,550000.0,94.63
2157,False,False,-33.7316005,151.0559145,At least 12.25m2,Cherrybrook Christian Care Centre,350000.0,60.22
2159,False,False,-33.7316005,151.0559145,At least 8.65m2.   Most of these rooms are larger.,Cherrybrook Christian Care Centre,300000.0,51.62
2164,False,False,-34.0210849,151.0654177,Approximately 18m2,Chesalon Care Jannali,500000.0,86.03
2165,False,False,-34.0210849,151.0654177,Approximately 18m2,Chesalon Care Jannali,500000.0,86.03
2166,False,False,-34.0210849,151.0654177,Approximately 18m2,Chesalon Care Jannali,475000.0,81.73
2168,False,False,-34.0210849,151.0654177,Approximately 18m2,Chesalon Care Jannali,500000.0,86.03
2171,False,False,-33.9665049,151.2490597,Approximately 15m2,Chesalon Care Malabar,525000.0,90.33
2172,False,False,-33.9665049,151.2490597,Approximately 15square metres,Chesalon Care Malabar,550000.0,94.63
2179,True,False,-33.8894435,150.9981591,19.57,Chester Hill Village,300000.0,51.62
2180,True,False,-33.8894435,150.9981591,19.57,Chester Hill Village,400000.0,68.82
2182,True,False,-33.8894435,150.9981591,19.57,Chester Hill Village,350000.0,60.22
2183,False,False,-37.9953003,145.2329396,12.4,Chestnut Gardens Aged Care Home,450000.0,77.42
2194,True,False,,,15,City of Bayswater Hostel,377000.0,64.86
2195,True,False,,,15,City of Bayswater Hostel,370000.0,63.66
2196,False,False,-37.837001,144.960677,18-20m2,Claremont Home Inc,650000.0,111.84
2197,False,False,-37.837001,144.960677,17-18m2,Claremont Home Inc,475000.0,81.73
2198,False,False,-37.837001,144.960677,19-20m2,Claremont Home Inc,525000.0,90.33
2200,False,False,-37.837001,144.960677,15m2,Claremont Home Inc,525000.0,90.33
2201,False,False,-37.837001,144.960677,17-18m2,Claremont Home Inc,550000.0,94.63
2202,False,False,-37.837001,144.960677,19m2,Claremont Home Inc,600000.0,103.23
2203,False,False,-37.837001,144.960677,16m2,Claremont Home Inc,450000.0,77.42
2204,False,False,-37.837001,144.960677,22m2,Claremont Home Inc,550000.0,94.63
2205,False,False,-37.837001,144.960677,19-20m2,Claremont Home Inc,575000.0,98.93
2206,False,False,-37.837001,144.960677,17-18m2,Claremont Home Inc,575000.0,98.93
2207,False,False,-37.911341,145.041977,17,Claremont Terrace,475000.0,81.73
2208,False,False,-37.911341,145.041977,17,Claremont Terrace,525000.0,90.33
2209,False,False,-37.911341,145.041977,36 to 44,Claremont Terrace,700000.0,120.44
2210,False,False,-37.847653,145.245903,14,Clarendon Grange Hostel,250000.0,43.01
2211,False,False,-37.847653,145.245903,18,Clarendon Grange Hostel,300000.0,51.62
2212,False,False,-37.847653,145.245903,21,Clarendon Grange Hostel,400000.0,68.82
2213,True,False,-37.931212,145.106873,18,Clarinda Manor,350000.0,60.22
2214,True,False,-37.931212,145.106873,18,Clarinda Manor,550000.0,94.63
2216,True,False,-37.931212,145.106873,15,Clarinda Manor,250000.0,43.01
2236,False,False,-27.4120028,153.0488186,18.5,Clifford House Care Centre,470000.0,80.87
2238,True,False,-27.9326549,151.9100845,12.25,Clifton Nursing Home,250000.0,43.01
2241,False,False,-37.852256,145.289189,16m2 to 20m2,Clovelly Cottage,300000.0,51.62
2245,False,False,-37.852256,145.289189,16m2 to 20m2,Clovelly Cottage,500000.0,86.03
2254,False,False,-35.0904291,150.6423741,20,Coastal Waters Aged Care,320000.0,55.06
2255,False,False,-35.0904291,150.6423741,15,Coastal Waters Aged Care,300000.0,51.62
2256,True,False,-36.6089438,143.2478708,14 - 18,Coates Hostel,520000.0,89.47
2258,True,False,,,The average room size is 15.8m2,Cobden District Health Services,0.0,0.0
2259,True,False,,,The average room size is 15.8m2.,Cobden District Health Services,0.0,0.0
2261,True,False,,,The average room size is 12.85m2,Cobden District Health Services,0.0,0.0
2264,False,False,-30.3059278,153.126492,15,Coffs Harbour Legacy Nursing Home,290000.0,49.9
2268,True,False,-30.30529,153.12574,13-24,Coffs Harbour Nursing Centre,450000.0,77.42
2270,True,False,-30.308733,153.0968251,The rooms range from 3.4m x 2.2m to 4.5m x 3.5m,Coffs Haven Residential Care Service,350000.0,60.22
2271,True,False,-30.308733,153.0968251,The rooms are 3.7m x 3.8m,Coffs Haven Residential Care Service,400000.0,68.82
2276,False,False,-27.6178714,152.7637761,14.3,Colthup Home Care Centre,350000.0,60.22
2278,False,False,-35.218215,138.538017,14,Colton Court Nursing Home,300000.0,51.62
2280,False,False,-35.218215,138.538017,28 sqm,Colton Court Nursing Home,300000.0,51.62
2281,True,False,-33.701556,149.871893,Average 22.4m2,Columbia Aged Care Services - Oberon Village,550000.0,94.63
2282,True,False,-33.701556,149.871893,Average 18.8m2,Columbia Aged Care Services - Oberon Village,450000.0,77.42
